,city,company,salary,summary,title
2466,New+York,Direct Client,,"Or analytical role applying data mining, text analytics, visualizations or optimization modeling. At least 5 years of experience in strategy consulting, and...",Data Scientist and Managing Strategy Consultant(Sr Managers)
2467,New+York,RSquare Edge Corp,,"Experience working with large complex data sets across various data forms (table driven data, text data, audio data and other form of web data)....",Data Scientist
2468,New+York,Hudson Data,,Hudson Data is a data science solutions firm specializing in big data and predictive modeling factories. Through the application of machine learning techniques...,Sr. Data Scientist
2469,New+York,AudienceScience,,"Gain essential knowledge on the company’s available data, data structures and processing workflows. This role requires an innovative and disciplined Data...",Data Scientist
2470,New+York,JPMorgan Chase,,"Programmatic and Paid Media Data Scientist, Sr Associate. This includes a balance of marketing/campaign optimization, data wrangling and data science....","Programmatic and Paid Media Data Scientist, Sr Associate"
2471,New+York,1010data,,1010data is a highly differentiated product that is becoming the industry standard for Big Data Discovery and Data Sharing....,"VP of Product, Data Insights"
2472,New+York,Bloomberg,,"Our team is made up of data scientists and software engineers. A solid understanding of data structures, algorithms, and object-oriented design concepts....",Software Engineer - Machine Learning
2473,New+York,General Motors,,"The position reports to the Cadillac Lead Data Scientist. Cadillac Analyst,Global Data Science. Cadillac Global, Analyst, Data Science....","Cadillac Analyst,Global Data Science"
2474,New+York,Chegg,,"As a Senior Data Scientist, you will work with an interdisciplinary group to improve Chegg’s Writing Help product....","Sr. Data Scientist, Learning Services"
2475,New+York,Uber,,Working on a cross functional team of data scientists and engineers to support Uber’s existing anomaly detection algorithms and building new anomaly detection...,Data Scientist - Monitoring & Anomaly Detection Platform
2476,New+York,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
2477,New+York,"AbilTo, Inc",,"Data & Analytics Team. Data & Analytics team culture:. As a Data Scientist at AbilTo, you will work in a uniquely cross-functional capacity, helping teams...",Data Scientist
2478,New+York,WorkFusion,,"We are looking for a data scientist to join our research team to help us improve our core automation capabilities with the design, implementation, and analysis...","Research Scientist, Deep Learning"
2479,New+York,Averity,"$150,000 - $200,000 a year","As a Market Data Engineer you will partner with a mix of portfolio teams to source and maintain data and tools for research, model implementations and reporting...",Data Engineer for $100B Manager ($200k+Benefits)
2480,New+York,Cipla,,"Executes batches as per the protocols, analyze data and prepare summary reports. The ideal candidate will identify and evaluate the critical formulation factors...",Senior Scientist
2481,New+York,T3 Trading Group LLC,,Statistical Pairs Trading and Convergence Position We are currently hiring proprietary traders for our selective Pairs Trading Group. The pair trade or pairs,Statistical Pairs Trading and Convergence Position Opening
2482,New+York,Emerald Resource Group,"$150,000 a year",You must be extremely software and data driven. Working with custom algorithms with a focus on data analytics....,Quantitative Analyst
2483,New+York,FIS,,Senior Data Scientist. Capco is looking for Senior Data Scientists. And rewarding role as a Senior Data Scientist....,Senior Data Scientist
2484,New+York,Uber,,Working on a cross functional team of data scientists and engineers to support Uber’s existing anomaly detection algorithms and building new anomaly detection...,Data Scientist - Monitoring & Anomaly Detection Platform
2485,New+York,AIG,,Lead data scientists to execute the identified business opportunities timely through data driven analytics and insights leveraging advanced analytic techniques;...,Science Project Analyst
2486,New+York,GE Corporate,,"Experience with 3D computer vision, RGB-D camera, stereo vision and point cloud data analysis. As a computer vision scientist, you are responsible of...",Computer Vision Scientist
2487,New+York,Unified,,"You’re not a Data Scientist (yet), but you respect them, like working with them, and think that you could possibly become one someday....",Analytics Engineer (Junior Data Scientist)
2488,New+York,Quantitative Brokers,,We are looking for quantitative analysts with a strong passion for financial data exploration and analysis to join our company. Skills and background....,Quantitative Analyst
2489,New+York,Chegg,,"As a Senior Data Scientist, you will work with an interdisciplinary group to improve Chegg’s Writing Help product....","Sr. Data Scientist, Learning Services"
2490,New+York,Uber,,Working on a cross functional team of data scientists and engineers to support Uber’s existing anomaly detection algorithms and building new anomaly detection...,Data Scientist - Monitoring & Anomaly Detection Platform
2491,New+York,"AbilTo, Inc",,"Data & Analytics Team. Data & Analytics team culture:. As a Data Scientist at AbilTo, you will work in a uniquely cross-functional capacity, helping teams...",Data Scientist
2492,New+York,ZoomRx,,"Exposure to the latest in mobile technology, data science, and data visualization. Helping execution on multiple projects by working with a team of associate...",Associate Consultant - Biotech/Pharma Market Research
2493,New+York,1010data,,1010data is a highly differentiated product that is becoming the industry standard for Big Data Discovery and Data Sharing....,"VP of Product, Data Insights"
2494,New+York,Averity,,Our Quantitative Strategy team is in search of a statically and analytically driven Quant / Data Scientist with hands on programming experience to lead the...,Quantitative Research Analyst / Scientist for $20B Hedge Fun...
2495,New+York,"Wink, Inc.",,"Exploring, manipulating, and visualizing data in big data to find new patterns and signals. EMR, Data Pipeline, Kinesis, etc…....",Data Scientist
2496,New+York,Legg Mason,,"Please Enable Cookies to Continue Please enable cookies in your browser to experience all the personalized features of this site, including the ability to",Quantitative Analyst
2497,New+York,About.com,,"As a Senior Data Scientist, you will be responsible for using unique datasets to drive insights and innovation across the company....",Senior Data Scientist
2498,New+York,"Numeric, LLC",,Experience with Hadoop and related Big Data technologies. As a Customer Facing Data Scientist you will be expected to work with the Field Sales team members and...,Customer Facing Data Scientist
